411.5,1.05563384E-02
411.6,1.06573453E-02
411.7,1.07586704E-02
411.8,1.08603138E-02
411.9,1.09622759E-02
412.0,1.10645573E-02
412.1,1.11671590E-02
412.2,1.12700818E-02
412.3,1.13733270E-02
412.4,1.14768962E-02
412.5,1.15807909E-02
412.6,1.16850132E-02
412.7,1.17895651E-02
412.8,1.18944490E-02
412.9,1.19996676E-02
413.0,1.21052236E-02
413.1,1.22111201E-02
413.2,1.23173604E-02
413.3,1.24239482E-02
413.4,1.25308871E-02
413.5,1.26381813E-02
413.6,1.27458350E-02
413.7,1.28538528E-02
413.8,1.29622396E-02
413.9,1.30710004E-02
414.0,1.31801405E-02
414.1,1.32896655E-02
414.2,1.33995814E-02
414.3,1.35098943E-02
414.4,1.36206105E-02
414.5,1.37317368E-02
414.6,1.38432801E-02
414.7,1.39552478E-02
414.8,1.40676473E-02
414.9,1.41804865E-02
415.0,1.42937735E-02
415.1,1.44075138E-02
415.2,1.45217006E-02
415.3,1.46363242E-02
415.4,1.47513743E-02
415.5,1.48668408E-02
415.6,1.49827128E-02
415.7,1.50989796E-02
415.8,1.52156299E-02
415.9,1.53326523E-02
416.0,1.54500352E-02
416.1,1.55677666E-02
416.2,1.56858343E-02
416.3,1.58042258E-02
416.4,1.59229284E-02
416.5,1.60419289E-02
416.6,1.61612142E-02
416.7,1.62807707E-02
416.8,1.64005844E-02
416.9,1.65206415E-02
417.0,1.66409273E-02
417.1,1.67614274E-02
417.2,1.68821268E-02
417.3,1.70030103E-02
417.4,1.71240624E-02
417.5,1.72452674E-02
417.6,1.73666093E-02
417.7,1.74880719E-02
417.8,1.76096386E-02
417.9,1.77312926E-02
418.0,1.78530168E-02
418.1,1.79747940E-02
418.2,1.80966064E-02
418.3,1.82184364E-02
418.4,1.83402657E-02
418.5,1.84620759E-02
418.6,1.85838485E-02
418.7,1.87055645E-02
418.8,1.88272049E-02
418.9,1.89487503E-02
419.0,1.90701809E-02
419.1,1.91914770E-02
419.2,1.93126185E-02
419.3,1.94335849E-02
419.4,1.95543558E-02
419.5,1.96749102E-02
419.6,1.97952273E-02
419.7,1.99152856E-02
419.8,2.00350638E-02
419.9,2.01545402E-02
420.0,2.02736928E-02
420.1,2.03925048E-02
420.2,2.05109810E-02
420.3,2.06291316E-02
420.4,2.07469677E-02
420.5,2.08645005E-02
420.6,2.09817420E-02
420.7,2.10987047E-02
420.8,2.12154014E-02
420.9,2.13318457E-02
421.0,2.14480515E-02
421.1,2.15640331E-02
421.2,2.16798055E-02
421.3,2.17953842E-02
421.4,2.19107850E-02
421.5,2.20260244E-02
421.6,2.21411193E-02
421.7,2.22560870E-02
421.8,2.23709454E-02
421.9,2.24857129E-02
422.0,2.26004083E-02
422.1,2.27150510E-02
422.2,2.28296607E-02
422.3,2.29442578E-02
422.4,2.30588630E-02
422.5,2.31734975E-02
422.6,2.32881832E-02
422.7,2.34029422E-02
422.8,2.35177972E-02
422.9,2.36327715E-02
423.0,2.37478886E-02
423.1,2.38631728E-02
423.2,2.39786487E-02
423.3,2.40943414E-02
423.4,2.42102765E-02
423.5,2.43264801E-02
423.6,2.44429789E-02
423.7,2.45597999E-02
423.8,2.46769707E-02
423.9,2.47945196E-02
424.0,2.49124749E-02
424.1,2.50308660E-02
424.2,2.51497224E-02
424.3,2.52690743E-02
424.4,2.53889524E-02
424.5,2.55093879E-02
424.6,2.56304125E-02
424.7,2.57520587E-02
424.8,2.58743591E-02
424.9,2.59973473E-02
425.0,2.61210572E-02
425.1,2.62455171E-02
425.2,2.63707307E-02
425.3,2.64966951E-02
425.4,2.66234078E-02
425.5,2.67508658E-02
425.6,2.68790662E-02
425.7,2.70080060E-02
425.8,2.71376819E-02
425.9,2.72680908E-02
426.0,2.73992293E-02
426.1,2.75310939E-02
426.2,2.76636811E-02
426.3,2.77969873E-02
426.4,2.79310086E-02
426.5,2.80657413E-02
426.6,2.82011812E-02
426.7,2.83373243E-02
426.8,2.84741664E-02
426.9,2.86117031E-02
427.0,2.87499300E-02
427.1,2.88888425E-02
427.2,2.90284360E-02
427.3,2.91687055E-02
427.4,2.93096463E-02
427.5,2.94512531E-02
427.6,2.95935209E-02
427.7,2.97364443E-02
427.8,2.98800178E-02
427.9,3.00242359E-02
428.0,3.01690929E-02
428.1,3.03145829E-02
428.2,3.04607000E-02
428.3,3.06074380E-02
428.4,3.07547907E-02
428.5,3.09027516E-02
428.6,3.10513143E-02
428.7,3.12004722E-02
428.8,3.13502182E-02
428.9,3.15005456E-02
429.0,3.16514472E-02
429.1,3.18029158E-02
429.2,3.19549439E-02
429.3,3.21075241E-02
429.4,3.22606486E-02
429.5,3.24143096E-02
429.6,3.25684991E-02
429.7,3.27232090E-02
429.8,3.28784309E-02
429.9,3.30341565E-02
430.0,3.31903771E-02
430.1,3.33470853E-02
430.2,3.35042785E-02
430.3,3.36619556E-02
430.4,3.38201151E-02
430.5,3.39787556E-02
430.6,3.41378758E-02
430.7,3.42974740E-02
430.8,3.44575488E-02
430.9,3.46180984E-02
431.0,3.47791212E-02
431.1,3.49406154E-02
431.2,3.51025791E-02
431.3,3.52650104E-02
431.4,3.54279074E-02
431.5,3.55912679E-02
431.6,3.57550900E-02
431.7,3.59193713E-02
431.8,3.60841097E-02
431.9,3.62493027E-02
432.0,3.64149481E-02
432.1,3.65810432E-02
432.2,3.67475855E-02
432.3,3.69145725E-02
432.4,3.70820013E-02
432.5,3.72498692E-02
432.6,3.74181732E-02
432.7,3.75869106E-02
432.8,3.77560781E-02
432.9,3.79256727E-02
433.0,3.80956912E-02
433.1,3.82661303E-02
433.2,3.84369867E-02
433.3,3.86082568E-02
433.4,3.87799372E-02
433.5,3.89520243E-02
433.6,3.91245142E-02
433.7,3.92974034E-02
433.8,3.94706877E-02
433.9,3.96443634E-02
434.0,3.98184264E-02
434.1,3.99928724E-02
434.2,4.01676973E-02
434.3,4.03428968E-02
434.4,4.05184665E-02
434.5,4.06944018E-02
434.6,4.08706982E-02
434.7,4.10473511E-02
434.8,4.12243556E-02
434.9,4.14017070E-02
435.0,4.15794002E-02
435.1,4.17574274E-02
435.2,4.19357688E-02
435.3,4.21144015E-02
435.4,4.22933021E-02
435.5,4.24724470E-02
435.6,4.26518122E-02
435.7,4.28313734E-02
435.8,4.30111058E-02
435.9,4.31909845E-02
436.0,4.33709841E-02
436.1,4.35510788E-02
436.2,4.37312426E-02
436.3,4.39114491E-02
436.4,4.40916714E-02
436.5,4.42718825E-02
436.6,4.44520548E-02
436.7,4.46321607E-02
436.8,4.48121719E-02
436.9,4.49920599E-02
437.0,4.51717958E-02
437.1,4.53513506E-02
437.2,4.55306946E-02
437.3,4.57097979E-02
437.4,4.58886304E-02
437.5,4.60671615E-02
437.6,4.62453603E-02
437.7,4.64231956E-02
437.8,4.66006358E-02
437.9,4.67776492E-02
438.0,4.69542033E-02
438.1,4.71302659E-02
438.2,4.73058039E-02
438.3,4.74807843E-02
438.4,4.76551735E-02
438.5,4.78289379E-02
438.6,4.80020433E-02
438.7,4.81744554E-02
438.8,4.83461395E-02
438.9,4.85170607E-02
439.0,4.86871836E-02
439.1,4.88564729E-02
439.2,4.90248926E-02
439.3,4.91924069E-02
439.4,4.93589792E-02
439.5,4.95245732E-02
439.6,4.96891519E-02
439.7,4.98526783E-02
439.8,5.00151151E-02
439.9,5.01764247E-02
440.0,5.03365696E-02
440.1,5.04955219E-02
440.2,5.06532956E-02
440.3,5.08099150E-02
440.4,5.09654054E-02
440.5,5.11197924E-02
440.6,5.12731020E-02
440.7,5.14253611E-02
440.8,5.15765968E-02
440.9,5.17268368E-02
441.0,5.18761093E-02
441.1,5.20244431E-02
441.2,5.21718673E-02
441.3,5.23184115E-02
441.4,5.24641061E-02
441.5,5.26089815E-02
441.6,5.27530688E-02
441.7,5.28963998E-02
441.8,5.30390062E-02
441.9,5.31809207E-02
442.0,5.33221761E-02
442.1,5.34628058E-02
442.2,5.36028435E-02
442.3,5.37423236E-02
442.4,5.38812806E-02
442.5,5.40197496E-02
442.6,5.41577662E-02
442.7,5.42953662E-02
442.8,5.44325860E-02
442.9,5.45694624E-02
443.0,5.47060325E-02
443.1,5.48423339E-02
443.2,5.49784046E-02
443.3,5.51142829E-02
443.4,5.52500077E-02
443.5,5.53856181E-02
443.6,5.55211538E-02
443.7,5.56566547E-02
443.8,5.57921613E-02
443.9,5.59277143E-02
444.0,5.60633549E-02
444.1,5.61991247E-02
444.2,5.63350657E-02
444.3,5.64712204E-02
444.4,5.66076315E-02
444.5,5.67443422E-02
444.6,5.68813963E-02
444.7,5.70188376E-02
444.8,5.71567107E-02
444.9,5.72950604E-02
445.0,5.74339320E-02
445.1,5.75733609E-02
445.2,5.77133414E-02
445.3,5.78538574E-02
445.4,5.79948925E-02
445.5,5.81364304E-02
445.6,5.82784544E-02
445.7,5.84209476E-02
445.8,5.85638931E-02
445.9,5.87072736E-02
446.0,5.88510720E-02
446.1,5.89952706E-02
446.2,5.91398517E-02
446.3,5.92847974E-02
446.4,5.94300898E-02
446.5,5.95757104E-02
446.6,5.97216410E-02
446.7,5.98678629E-02
446.8,6.00143572E-02
446.9,6.01611049E-02
447.0,6.03080870E-02
447.1,6.04552840E-02
447.2,6.06026763E-02
447.3,6.07502442E-02
447.4,6.08979678E-02
447.5,6.10458269E-02
447.6,6.11938011E-02
447.7,6.13418701E-02
447.8,6.14900130E-02
447.9,6.16382090E-02
448.0,6.17864369E-02
448.1,6.19346755E-02
448.2,6.20829033E-02
448.3,6.22310986E-02
448.4,6.23792395E-02
448.5,6.25273041E-02
448.6,6.26752700E-02
448.7,6.28231148E-02
448.8,6.29708159E-02
448.9,6.31183504E-02
449.0,6.32656954E-02
449.1,6.34128276E-02
449.2,6.35597237E-02
449.3,6.37063600E-02
449.4,6.38527129E-02
449.5,6.39987583E-02
449.6,6.41444722E-02
449.7,6.42898302E-02
449.8,6.44348079E-02
449.9,6.45793805E-02
450.0,6.47235233E-02
450.1,6.48672227E-02
450.2,6.50105114E-02
450.3,6.51534343E-02
450.4,6.52960364E-02
450.5,6.54383632E-02
450.6,6.55804609E-02
450.7,6.57223758E-02
450.8,6.58641548E-02
450.9,6.60058452E-02
451.0,6.61474949E-02
451.1,6.62891518E-02
451.2,6.64308648E-02
451.3,6.65726827E-02
451.4,6.67146551E-02
451.5,6.68568318E-02
451.6,6.69992633E-02
451.7,6.71420002E-02
451.8,6.72850937E-02
451.9,6.74285956E-02
452.0,6.75725578E-02
452.1,6.77170330E-02
452.2,6.78620741E-02
452.3,6.80077345E-02
452.4,6.81540680E-02
452.5,6.83011292E-02
452.6,6.84489727E-02
452.7,6.85976539E-02
452.8,6.87472285E-02
452.9,6.88977528E-02
453.0,6.90492836E-02
453.1,6.92018780E-02
453.2,6.93555938E-02
453.3,6.95104893E-02
453.4,6.96666234E-02
453.5,6.98240552E-02
453.6,6.99828448E-02
453.7,7.01430525E-02
453.8,7.03047394E-02
453.9,7.04679670E-02
454.0,7.06327975E-02
454.1,7.07992936E-02
454.2,7.09675188E-02
454.3,7.11375371E-02
454.4,7.13094132E-02
454.5,7.14832124E-02
454.6,7.16590006E-02
454.7,7.18368447E-02
454.8,7.20168119E-02
454.9,7.21989705E-02
455.0,7.23833892E-02
455.1,7.25701300E-02
455.2,7.27592240E-02
455.3,7.29506948E-02
455.4,7.31445665E-02
455.5,7.33408632E-02
455.6,7.35396097E-02
455.7,7.37408307E-02
455.8,7.39445516E-02
455.9,7.41507978E-02
456.0,7.43595953E-02
456.1,7.45709703E-02
456.2,7.47849494E-02
456.3,7.50015594E-02
456.4,7.52208277E-02
456.5,7.54427819E-02
456.6,7.56674500E-02
456.7,7.58948603E-02
456.8,7.61250416E-02
456.9,7.63580230E-02
457.0,7.65938340E-02
457.1,7.68325045E-02
457.2,7.70740649E-02
457.3,7.73185459E-02
457.4,7.75659786E-02
457.5,7.78163945E-02
457.6,7.80698256E-02
457.7,7.83263044E-02
457.8,7.85858637E-02
457.9,7.88485369E-02
458.0,7.91143576E-02
458.1,7.93833601E-02
458.2,7.96555792E-02
458.3,7.99310500E-02
458.4,8.02098082E-02
458.5,8.04918899E-02
458.6,8.07773319E-02
458.7,8.10661713E-02
458.8,8.13584458E-02
458.9,8.16541936E-02
459.0,8.19534536E-02
459.1,8.22562650E-02
459.2,8.25626678E-02
459.3,8.28727024E-02
459.4,8.31864098E-02
459.5,8.35038315E-02
459.6,8.38250100E-02
459.7,8.41499878E-02
459.8,8.44788085E-02
459.9,8.48115162E-02
460.0,8.51481554E-02
460.1,8.54887577E-02
460.2,8.58332984E-02
460.3,8.61817386E-02
460.4,8.65340385E-02
460.5,8.68901576E-02
460.6,8.72500546E-02
460.7,8.76136874E-02
460.8,8.79810131E-02
460.9,8.83519879E-02
461.0,8.87265670E-02
461.1,8.91047049E-02
461.2,8.94863550E-02
461.3,8.98714699E-02
461.4,9.02600008E-02
461.5,9.06518984E-02
461.6,9.10471120E-02
461.7,9.14455900E-02
461.8,9.18472795E-02
461.9,9.22521266E-02
462.0,9.26600763E-02
462.1,9.30710724E-02
462.2,9.34850573E-02
462.3,9.39019725E-02
462.4,9.43217580E-02
462.5,9.47443525E-02
462.6,9.51696936E-02
462.7,9.55977175E-02
462.8,9.60283590E-02
462.9,9.64615516E-02
463.0,9.68972273E-02
463.1,9.73353168E-02
463.2,9.77757493E-02
463.3,9.82184527E-02
463.4,9.86633532E-02
463.5,9.91103756E-02
463.6,9.95594434E-02
463.7,1.00010478E-01
463.8,1.00463400E-01
463.9,1.00918128E-01
464.0,1.01374580E-01
464.1,1.01832669E-01
464.2,1.02292312E-01
464.3,1.02753419E-01
464.4,1.03215901E-01
464.5,1.03679668E-01
464.6,1.04144627E-01
464.7,1.04610683E-01
464.8,1.05077741E-01
464.9,1.05545702E-01
465.0,1.06014467E-01
465.1,1.06483950E-01
465.2,1.06954117E-01
465.3,1.07424949E-01
465.4,1.07896426E-01
465.5,1.08368530E-01
465.6,1.08841240E-01
465.7,1.09314536E-01
465.8,1.09788398E-01
465.9,1.10262805E-01
466.0,1.10737736E-01
466.1,1.11213171E-01
466.2,1.11689087E-01
466.3,1.12165463E-01
466.4,1.12642277E-01
466.5,1.13119508E-01
466.6,1.13597133E-01
466.7,1.14075130E-01
466.8,1.14553475E-01
466.9,1.15032145E-01
467.0,1.15511118E-01
467.1,1.15990370E-01
467.2,1.16469877E-01
467.3,1.16949615E-01
467.4,1.17429560E-01
467.5,1.17909687E-01
467.6,1.18389972E-01
467.7,1.18870390E-01
467.8,1.19350915E-01
467.9,1.19831522E-01
468.0,1.20312186E-01
468.1,1.20792880E-01
468.2,1.21273579E-01
468.3,1.21754256E-01
468.4,1.22234884E-01
468.5,1.22715437E-01
468.6,1.23195887E-01
468.7,1.23676208E-01
468.8,1.24156371E-01
468.9,1.24636350E-01
469.0,1.25116115E-01
469.1,1.25595639E-01
469.2,1.26074894E-01
469.3,1.26553850E-01
469.4,1.27032479E-01
469.5,1.27510752E-01
469.6,1.27988639E-01
469.7,1.28466111E-01
469.8,1.28943139E-01
469.9,1.29419691E-01
470.0,1.29895738E-01
470.1,1.30371258E-01
470.2,1.30846261E-01
470.3,1.31320764E-01
470.4,1.31794786E-01
470.5,1.32268347E-01
470.6,1.32741466E-01
470.7,1.33214163E-01
470.8,1.33686459E-01
470.9,1.34158376E-01
471.0,1.34629934E-01
471.1,1.35101156E-01
471.2,1.35572064E-01
471.3,1.36042682E-01
471.4,1.36513033E-01
471.5,1.36983142E-01
471.6,1.37453031E-01
471.7,1.37922728E-01
471.8,1.38392257E-01
471.9,1.38861644E-01
472.0,1.39330915E-01
472.1,1.39800098E-01
472.2,1.40269220E-01
472.3,1.40738309E-01
472.4,1.41207394E-01
472.5,1.41676503E-01
472.6,1.42145665E-01
472.7,1.42614911E-01
472.8,1.43084270E-01
472.9,1.43553774E-01
473.0,1.44023454E-01
473.1,1.44493342E-01
473.2,1.44963470E-01
473.3,1.45433871E-01
473.4,1.45904578E-01
473.5,1.46375624E-01
473.6,1.46847045E-01
473.7,1.47318875E-01
473.8,1.47791149E-01
473.9,1.48263902E-01
474.0,1.48737172E-01
474.1,1.49210994E-01
474.2,1.49685406E-01
474.3,1.50160446E-01
474.4,1.50636152E-01
474.5,1.51112562E-01
474.6,1.51589716E-01
474.7,1.52067654E-01
474.8,1.52546415E-01
474.9,1.53026041E-01
475.0,1.53506573E-01
475.1,1.53988046E-01
475.2,1.54470469E-01
475.3,1.54953845E-01
475.4,1.55438177E-01
475.5,1.55923468E-01
475.6,1.56409720E-01
475.7,1.56896937E-01
475.8,1.57385120E-01
475.9,1.57874275E-01
476.0,1.58364402E-01
476.1,1.58855505E-01
476.2,1.59347587E-01
476.3,1.59840652E-01
476.4,1.60334702E-01
476.5,1.60829740E-01
476.6,1.61325770E-01
476.7,1.61822794E-01
476.8,1.62320816E-01
476.9,1.62819839E-01
477.0,1.63319866E-01
477.1,1.63820900E-01
477.2,1.64322946E-01
477.3,1.64826005E-01
477.4,1.65330082E-01
477.5,1.65835179E-01
477.6,1.66341300E-01
477.7,1.66848449E-01
477.8,1.67356630E-01
477.9,1.67865844E-01
478.0,1.68376097E-01
478.1,1.68887391E-01
478.2,1.69399730E-01
478.3,1.69913118E-01
478.4,1.70427559E-01
478.5,1.70943055E-01
478.6,1.71459611E-01
478.7,1.71977231E-01
478.8,1.72495918E-01
478.9,1.73015675E-01
479.0,1.73536508E-01
479.1,1.74058419E-01
479.2,1.74581413E-01
479.3,1.75105493E-01
479.4,1.75630663E-01
479.5,1.76156928E-01
479.6,1.76684291E-01
479.7,1.77212756E-01
479.8,1.77742328E-01
479.9,1.78273010E-01
480.0,1.78804807E-01
480.1,1.79337719E-01
480.2,1.79871737E-01
480.3,1.80406844E-01
480.4,1.80943028E-01
480.5,1.81480274E-01
480.6,1.82018566E-01
480.7,1.82557890E-01
480.8,1.83098231E-01
480.9,1.83639574E-01
481.0,1.84181903E-01
481.1,1.84725202E-01
481.2,1.85269456E-01
481.3,1.85814649E-01
481.4,1.86360764E-01
481.5,1.86907785E-01
481.6,1.87455696E-01
481.7,1.88004479E-01
481.8,1.88554118E-01
481.9,1.89104595E-01
482.0,1.89655894E-01
482.1,1.90207997E-01
482.2,1.90760886E-01
482.3,1.91314542E-01
482.4,1.91868949E-01
482.5,1.92424088E-01
482.6,1.92979940E-01
482.7,1.93536486E-01
482.8,1.94093708E-01
482.9,1.94651587E-01
483.0,1.95210103E-01
483.1,1.95769236E-01
483.2,1.96328968E-01
483.3,1.96889279E-01
483.4,1.97450148E-01
483.5,1.98011554E-01
483.6,1.98573478E-01
483.7,1.99135900E-01
483.8,1.99698797E-01
483.9,2.00262149E-01
484.0,2.00825935E-01
484.1,2.01390134E-01
484.2,2.01954723E-01
484.3,2.02519681E-01
484.4,2.03084985E-01
484.5,2.03650614E-01
484.6,2.04216546E-01
484.7,2.04782756E-01
484.8,2.05349224E-01
484.9,2.05915924E-01
485.0,2.06482835E-01
485.1,2.07049957E-01
485.2,2.07617385E-01
485.3,2.08185240E-01
485.4,2.08753645E-01
485.5,2.09322723E-01
485.6,2.09892599E-01
485.7,2.10463399E-01
485.8,2.11035251E-01
485.9,2.11608284E-01
486.0,2.12182629E-01
486.1,2.12758418E-01
486.2,2.13335783E-01
486.3,2.13914859E-01
486.4,2.14495783E-01
486.5,2.15078693E-01
486.6,2.15663726E-01
486.7,2.16251024E-01
486.8,2.16840729E-01
486.9,2.17432983E-01
487.0,2.18027933E-01
487.1,2.18625723E-01
487.2,2.19226504E-01
487.3,2.19830423E-01
487.4,2.20437632E-01
487.5,2.21048284E-01
487.6,2.21662533E-01
487.7,2.22280535E-01
487.8,2.22902449E-01
487.9,2.23528432E-01
488.0,2.24158646E-01
488.1,2.24793255E-01
488.2,2.25432422E-01
488.3,2.26076314E-01
488.4,2.26725099E-01
488.5,2.27378948E-01
488.6,2.28038031E-01
488.7,2.28702524E-01
488.8,2.29372602E-01
488.9,2.30048442E-01
489.0,2.30730225E-01
489.1,2.31418132E-01
489.2,2.32112349E-01
489.3,2.32813060E-01
489.4,2.33520454E-01
489.5,2.34234723E-01
489.6,2.34956058E-01
489.7,2.35684656E-01
489.8,2.36420715E-01
489.9,2.37164433E-01
490.0,2.37916015E-01
490.1,2.38675625E-01
490.2,2.39443277E-01
490.3,2.40218942E-01
490.4,2.41002592E-01
490.5,2.41794199E-01
490.6,2.42593733E-01
490.7,2.43401167E-01
490.8,2.44216469E-01
490.9,2.45039609E-01
491.0,2.45870558E-01
491.1,2.46709282E-01
491.2,2.47555751E-01
491.3,2.48409931E-01
491.4,2.49271791E-01
491.5,2.50141295E-01
491.6,2.51018409E-01
491.7,2.51903099E-01
491.8,2.52795328E-01
491.9,2.53695059E-01
492.0,2.54602257E-01
492.1,2.55516881E-01
492.2,2.56438895E-01
492.3,2.57368257E-01
492.4,2.58304927E-01
492.5,2.59248865E-01
492.6,2.60200027E-01
492.7,2.61158371E-01
492.8,2.62123852E-01
492.9,2.63096426E-01
493.0,2.64076046E-01
493.1,2.65062667E-01
493.2,2.66056238E-01
493.3,2.67056712E-01
493.4,2.68064039E-01
493.5,2.69078168E-01
493.6,2.70099045E-01
493.7,2.71126619E-01
493.8,2.72160833E-01
493.9,2.73201634E-01
494.0,2.74248964E-01
494.1,2.75302764E-01
494.2,2.76362976E-01
494.3,2.77429539E-01
494.4,2.78502392E-01
494.5,2.79581471E-01
494.6,2.80666713E-01
494.7,2.81758050E-01
494.8,2.82855417E-01
494.9,2.83958745E-01
495.0,2.85067964E-01
495.1,2.86183018E-01
495.2,2.87303912E-01
495.3,2.88430665E-01
495.4,2.89563298E-01
495.5,2.90701830E-01
495.6,2.91846280E-01
495.7,2.92996669E-01
495.8,2.94153016E-01
495.9,2.95315340E-01
496.0,2.96483662E-01
496.1,2.97658000E-01
496.2,2.98838374E-01
496.3,3.00024805E-01
496.4,3.01217310E-01
496.5,3.02415910E-01
496.6,3.03620624E-01
496.7,3.04831472E-01
496.8,3.06048472E-01
496.9,3.07271644E-01
497.0,3.08501007E-01
497.1,3.09736581E-01
497.2,3.10978384E-01
497.3,3.12226435E-01
497.4,3.13480754E-01
497.5,3.14741360E-01
